State,Year,Column1,Metric,Data,Datum,Raw Data,Adjusted Data,Bookmark,Mountain States,Metric Name
United States,2017,1.3,ce-ao,2.380952381,1.852968572,0,2.380952381,,,"Number of advocacy organizations per 100,000 people"
Michigan,2025,3,Community Life,-1.173354123,,-1.164269577,-1.173354123,,,
United States,2021,1.1,ce-vt,4.394623714,0.668,0.85,4.394623714,,,Voter turnout
United States,2021,1.2,cv-pm,3.589005736,0.112376776,0.51,3.589005736,,,Share of citizens reporting attending public meeting
United States,2021,1.3,ce-ao,2.177983273,1.176921326,-0.09,2.177983273,,,"Number of advocacy organizations per 100,000 people"
Minnesota,2025,3,Community Life,6.42102205,,-0.101056913,6.42102205,,,
United States,2025,1.1,ce-vt,3.063193129,0.639,0.29,3.063193129,,,Voter turnout
United States,2025,1.2,cv-pm,2.710658701,0.10072485,0.14,2.710658701,,,Share of citizens reporting attending public meeting
United States,2025,1.3,ce-ao,2.363037802,1.793298893,-0.01,2.363037802,,,"Number of advocacy organizations per 100,000 people"
Mississippi,2025,3,Community Life,-1.811454869,,-1.253603682,-1.811454869,,,
Utah,2025,3.2,cl-vol,4.071236537,0.44888331,3.56,4.071236537,,1,Share of adults who report volunteering
Utah,2013,3,Community Life,20.61158588,,1.885622023,20.61158588,,1,
Utah,2017,3,Community Life,18.82716813,,1.635803538,18.82716813,,1,
Missouri,2025,3,Community Life,0.793696133,,-0.888882541,0.793696133,,,
Utah,2021,3,Community Life,12.21815626,,0.710541876,12.21815626,,1,
Utah,2025,3,Community Life,12.51648042,,0.752307259,12.51648042,,1,
Utah,2013,1.2,cv-pm,5.464371981,0.137254902,1.3,5.464371981,,1,Share of citizens reporting attending public meeting
Montana,2025,3,Community Life,7.243245524,,0.014054373,7.243245524,,1,
Utah,2017,1.2,cv-pm,3.471142011,0.110813226,0.46,3.471142011,,1,Share of citizens reporting attending public meeting
Utah,2021,1.2,cv-pm,8.394843259,0.17612978,2.53,8.394843259,,1,Share of citizens reporting attending public meeting
Utah,2025,1.2,cv-pm,4.229930646,0.120879121,0.78,4.229930646,,1,Share of citizens reporting attending public meeting
Nebraska,2025,3,Community Life,4.391579832,,-0.385178824,4.391579832,,,
Utah,2013,4,Family Health,19.6007722,,1.744108108,19.6007722,,1,
Utah,2017,4,Family Health,18.09649252,,1.533508953,18.09649252,,1,
Utah,2021,4,Family Health,17.13122446,,1.398371425,17.13122446,,1,
Nevada,2025,3,Community Life,-6.799209477,,-1.951889327,-6.799209477,,1,
Vermont,2013,1.1,ce-vt,2.787724732,0.633,0.17,2.787724732,,,Voter turnout
Vermont,2013,1.2,cv-pm,10.67785459,0.206415621,3.48,10.67785459,,,Share of citizens reporting attending public meeting
Vermont,2013,1.3,ce-ao,1.934097479,0.364589237,-0.19,1.934097479,,,"Number of advocacy organizations per 100,000 people"
New Hampshire,2025,3,Community Life,1.380267604,,-0.806762535,1.380267604,,,
Vermont,2017,1.1,ce-vt,2.4094148,0.62476,0.01,2.4094148,,,Voter turnout
Vermont,2017,1.2,cv-pm,9.300525689,0.18814433,2.91,9.300525689,,,Share of citizens reporting attending public meeting
Vermont,2017,1.3,ce-ao,2.019474772,0.648962975,-0.15,2.019474772,,,"Number of advocacy organizations per 100,000 people"
New Jersey,2025,3,Community Life,-0.064618329,,-1.009046566,-0.064618329,,,
Vermont,2021,1.1,ce-vt,5.129206106,0.684,1.15,5.129206106,,,Voter turnout
Vermont,2021,1.2,cv-pm,12.41862227,0.229508197,4.22,12.41862227,,,Share of citizens reporting attending public meeting
Vermont,2021,1.3,ce-ao,1.958133626,0.444648568,-0.18,1.958133626,,,"Number of advocacy organizations per 100,000 people"
New Mexico,2025,3,Community Life,-2.792853671,,-1.390999514,-2.792853671,,1,
Vermont,2025,1.1,ce-vt,6.272399954,0.7089,1.63,6.272399954,,,Voter turnout
Vermont,2025,1.2,cv-pm,12.85477734,0.235294118,4.4,12.85477734,,,Share of citizens reporting attending public meeting
Vermont,2025,1.3,ce-ao,2.016594653,0.639369906,-0.15,2.016594653,,,"Number of advocacy organizations per 100,000 people"
New York,2025,3,Community Life,-1.023468863,,-1.143285641,-1.023468863,,,
Virginia,2013,1.1,ce-vt,4.440535114,0.669,0.87,4.440535114,,,Voter turnout
Virginia,2013,1.2,cv-pm,2.15555564,0.093360996,-0.09,2.15555564,,,Share of citizens reporting attending public meeting
Virginia,2013,1.3,ce-ao,2.376883013,1.839414366,0,2.376883013,,,"Number of advocacy organizations per 100,000 people"
North Carolina,2025,3,Community Life,-0.029878148,,-1.004182941,-0.029878148,,,
Virginia,2017,1.1,ce-vt,5.019156482,0.681603,1.11,5.019156482,,,Voter turnout
Virginia,2017,1.2,cv-pm,4.510155666,0.124596514,0.89,4.510155666,,,Share of citizens reporting attending public meeting
Virginia,2017,1.3,ce-ao,2.381122222,1.853534276,0,2.381122222,,,"Number of advocacy organizations per 100,000 people"
North Dakota,2025,3,Community Life,2.886021948,,-0.595956927,2.886021948,,,
Virginia,2021,1.1,ce-vt,6.552459491,0.715,1.75,6.552459491,,,Voter turnout
Virginia,2021,1.2,cv-pm,2.336859714,0.095766129,-0.02,2.336859714,,,Share of citizens reporting attending public meeting
Virginia,2021,1.3,ce-ao,2.5000026,2.249499717,0.05,2.5000026,,,"Number of advocacy organizations per 100,000 people"
Ohio,2025,3,Community Life,2.006658867,,-0.719067759,2.006658867,,,
Virginia,2025,1.1,ce-vt,6.368813893,0.711,1.67,6.368813893,,,Voter turnout
Virginia,2025,1.2,cv-pm,2.076155371,0.092307692,-0.13,2.076155371,,,Share of citizens reporting attending public meeting
Virginia,2025,1.3,ce-ao,2.565964616,2.469205266,0.08,2.565964616,,,"Number of advocacy organizations per 100,000 people"
Oklahoma,2025,3,Community Life,0.433973295,,-0.939243739,0.433973295,,,
Washington,2013,1.1,ce-vt,3.84368692,0.656,0.61,3.84368692,,,Voter turnout
Washington,2013,1.2,cv-pm,3.498858395,0.111180905,0.47,3.498858395,,,Share of citizens reporting attending public meeting
Washington,2013,1.3,ce-ao,1.954385707,0.432165044,-0.18,1.954385707,,,"Number of advocacy organizations per 100,000 people"
Oregon,2025,3,Community Life,3.410738694,,-0.522496583,3.410738694,,,
Washington,2017,1.1,ce-vt,4.149365018,0.662658,0.74,4.149365018,,,Voter turnout
Washington,2017,1.2,cv-pm,4.893999946,0.129688493,1.06,4.893999946,,,Share of citizens reporting attending public meeting
Washington,2017,1.3,ce-ao,1.971802462,0.490176577,-0.17,1.971802462,,,"Number of advocacy organizations per 100,000 people"
Pennsylvania,2025,3,Community Life,1.399076892,,-0.804129235,1.399076892,,,
Washington,2021,1.1,ce-vt,6.552459491,0.715,1.75,6.552459491,,,Voter turnout
Washington,2021,1.2,cv-pm,5.05607694,0.131838565,1.12,5.05607694,,,Share of citizens reporting attending public meeting
Washington,2021,1.3,ce-ao,1.928840574,0.347079597,-0.19,1.928840574,,,"Number of advocacy organizations per 100,000 people"
Rhode Island,2025,3,Community Life,-0.827879671,,-1.115903154,-0.827879671,,,
Washington,2025,1.1,ce-vt,5.941837877,0.7017,1.5,5.941837877,,,Voter turnout
Washington,2025,1.2,cv-pm,2.426094223,0.096949891,0.02,2.426094223,,,Share of citizens reporting attending public meeting
Washington,2025,1.3,ce-ao,1.949938798,0.417353327,-0.18,1.949938798,,,"Number of advocacy organizations per 100,000 people"
South Carolina,2025,3,Community Life,1.486990318,,-0.791821355,1.486990318,,,
West Virginia,2013,1.1,ce-vt,-4.328542191,0.478,-2.82,-4.328542191,,,Voter turnout
West Virginia,2013,1.2,cv-pm,-1.012901715,0.051329056,-1.43,-1.012901715,,,Share of citizens reporting attending public meeting
West Virginia,2013,1.3,ce-ao,1.908479081,0.279259762,-0.2,1.908479081,,,"Number of advocacy organizations per 100,000 people"
South Dakota,2025,3,Community Life,3.383146044,,-0.526359554,3.383146044,,,
West Virginia,2017,1.1,ce-vt,-2.966626436,0.507664,-2.25,-2.966626436,,,Voter turnout
West Virginia,2017,1.2,cv-pm,0.818974328,0.075630252,-0.66,0.818974328,,,Share of citizens reporting attending public meeting
West Virginia,2017,1.3,ce-ao,1.918349661,0.312136581,-0.19,1.918349661,,,"Number of advocacy organizations per 100,000 people"
Tennessee,2025,3,Community Life,3.346017709,,-0.531557521,3.346017709,,,
West Virginia,2021,1.1,ce-vt,-0.517896032,0.561,-1.22,-0.517896032,,,Voter turnout
West Virginia,2021,1.2,cv-pm,1.461235746,0.084150327,-0.39,1.461235746,,,Share of citizens reporting attending public meeting
West Virginia,2021,1.3,ce-ao,1.900392809,0.252326099,-0.2,1.900392809,,,"Number of advocacy organizations per 100,000 people"
Texas,2025,3,Community Life,-1.061501257,,-1.148610176,-1.061501257,,,
West Virginia,2025,1.1,ce-vt,-0.811728989,0.5546,-1.34,-0.811728989,,,Voter turnout
West Virginia,2025,1.2,cv-pm,1.513428869,0.084842707,-0.36,1.513428869,,,Share of citizens reporting attending public meeting
West Virginia,2025,1.3,ce-ao,1.905114655,0.26805357,-0.2,1.905114655,,,"Number of advocacy organizations per 100,000 people"
United States,2025,3,Community Life,0.235357117,,-0.967050004,0.235357117,,,
Wisconsin,2013,1.1,ce-vt,7.51659888,0.736,2.16,7.51659888,,1,Voter turnout
Wisconsin,2013,1.2,cv-pm,4.631682034,0.126208651,0.95,4.631682034,,1,Share of citizens reporting attending public meeting
Wisconsin,2013,1.3,ce-ao,1.939623967,0.382996804,-0.19,1.939623967,,1,"Number of advocacy organizations per 100,000 people"
Utah,2025,4,Family Health,13.49147039,,0.888805854,13.49147039,,1,
Wisconsin,2017,1.1,ce-vt,6.073695417,0.704572,1.55,6.073695417,,1,Voter turnout
Wisconsin,2017,1.2,cv-pm,5.339110873,0.13559322,1.24,5.339110873,,1,Share of citizens reporting attending public meeting
Wisconsin,2017,1.3,ce-ao,2.082731476,0.859657701,-0.13,2.082731476,,1,"Number of advocacy organizations per 100,000 people"
Vermont,2025,3,Community Life,3.618759085,,-0.493373728,3.618759085,,,
Wisconsin,2021,1.1,ce-vt,7.51659888,0.736,2.16,7.51659888,,1,Voter turnout
Wisconsin,2021,1.2,cv-pm,5.589854056,0.138919515,1.35,5.589854056,,1,Share of citizens reporting attending public meeting
Wisconsin,2021,1.3,ce-ao,2.088611779,0.879243749,-0.12,2.088611779,,1,"Number of advocacy organizations per 100,000 people"
Virginia,2025,3,Community Life,2.98426059,,-0.582203517,2.98426059,,,
Wisconsin,2025,1.1,ce-vt,8.912305425,0.7664,2.74,8.912305425,,1,Voter turnout
Wisconsin,2025,1.2,cv-pm,4.085824988,0.118967452,0.72,4.085824988,,1,Share of citizens reporting attending public meeting
Wisconsin,2025,1.3,ce-ao,2.416810412,1.972404103,0.02,2.416810412,,1,"Number of advocacy organizations per 100,000 people"
Washington,2025,3,Community Life,1.281624888,,-0.820572516,1.281624888,,,
Wyoming,2013,1.1,ce-vt,0.767623154,0.589,-0.68,0.767623154,,,Voter turnout
Wyoming,2013,1.2,cv-pm,4.585800592,0.1256,0.93,4.585800592,,,Share of citizens reporting attending public meeting
Wyoming,2013,1.3,ce-ao,1.899176528,0.248274922,-0.2,1.899176528,,,"Number of advocacy organizations per 100,000 people"
West Virginia,2025,3,Community Life,-5.405755519,,-1.756805773,-5.405755519,,,
Wyoming,2017,1.1,ce-vt,3.4779108,0.648033,0.46,3.4779108,,,Voter turnout
Wyoming,2017,1.2,cv-pm,2.792860021,0.101815312,0.17,2.792860021,,,Share of citizens reporting attending public meeting
Wyoming,2017,1.3,ce-ao,1.965962079,0.470723493,-0.17,1.965962079,,,"Number of advocacy organizations per 100,000 people"
Wisconsin,2025,3,Community Life,0.111061195,,-0.984451433,0.111061195,,1,
Wyoming,2021,1.1,ce-vt,3.797775521,0.655,0.6,3.797775521,,,Voter turnout
Wyoming,2021,1.2,cv-pm,7.126471178,0.159303882,1.99,7.126471178,,,Share of citizens reporting attending public meeting
Wyoming,2021,1.3,ce-ao,1.949419746,0.415624475,-0.18,1.949419746,,,"Number of advocacy organizations per 100,000 people"
Wyoming,2025,3,Community Life,0.032697434,,-0.995422359,0.032697434,,,
Wyoming,2025,1.1,ce-vt,1.860314462,0.6128,-0.22,1.860314462,,,Voter turnout
Wyoming,2025,1.2,cv-pm,5.716869404,0.140604468,1.4,5.716869404,,,Share of citizens reporting attending public meeting
Wyoming,2025,1.3,ce-ao,1.939402114,0.382257857,-0.19,1.939402114,,,"Number of advocacy organizations per 100,000 people"
Alabama,2013,6.6,fg-act,-0.831915094,3.435383191,-1.7,-0.831915094,,,
Alaska,2013,4,Family Health,13.20084508,,0.848118311,13.20084508,,,
Arizona,2013,4,Family Health,7.82295969,,0.095214357,7.82295969,,1,
Arkansas,2013,4,Family Health,6.627359506,,-0.072169669,6.627359506,,,
California,2013,4,Family Health,11.40033069,,0.596046297,11.40033069,,,
Colorado,2013,4,Family Health,14.31677782,,1.004348894,14.31677782,,1,
Connecticut,2013,4,Family Health,7.043792226,,-0.013869088,7.043792226,,,
Delaware,2013,4,Family Health,7.575503695,,0.060570517,7.575503695,,,
District of Columbia,2013,4,Family Health,-1.696936501,,-1.23757111,-1.696936501,,,
Florida,2013,4,Family Health,4.100988233,,-0.425861647,4.100988233,,,
Georgia,2013,4,Family Health,6.607020333,,-0.075017153,6.607020333,,,
Hawaii,2013,4,Family Health,15.07446034,,1.110424448,15.07446034,,,
Idaho,2013,4,Family Health,16.0783813,,1.250973381,16.0783813,,1,
Illinois,2013,4,Family Health,8.830299419,,0.236241919,8.830299419,,,
Indiana,2013,4,Family Health,8.02498209,,0.123497493,8.02498209,,,
Iowa,2013,4,Family Health,10.02449837,,0.403429772,10.02449837,,,
Kansas,2013,4,Family Health,11.18702734,,0.566183827,11.18702734,,,
Kentucky,2013,4,Family Health,8.528209318,,0.193949305,8.528209318,,,
