State,State Code,Metric,2013,2017,2021,2025
Rhode Island,RI,fh-time,-0.4,1.6,-1.2,0.4
Rhode Island,RI,fh-tv,1.2,1.2,0,0
Rhode Island,RI,fh-uw,0.2,0.3,0.4,0.5
Rhode Island,RI,sc-born,2,1.7,1.7,1.2
Rhode Island,RI,sc-eng-a,0.4,0.5,0.6,0.5
Rhode Island,RI,sc-eng-c,0.3,1.7,0.5,0.7
Rhode Island,RI,sc-mid,1.1,1.3,2.2,2.3
Rhode Island,RI,sm-em,3.1,3.1,3.1,3.1
Rhode Island,RI,sm-grad,1.8,2.3,2.9,4.1
Rhode Island,RI,sm-hr,0.9,0.5,1.5,2.5
Rhode Island,RI,sm-neet,1.7,3.5,4.3,5.4
Rhode Island,RI,st-fc,2.9,2.3,3,0.3
Rhode Island,RI,st-fc trust,3.3,2.6,3.2,3.7
Rhode Island,RI,st-fcc,1.4,0.9,3.1,3.5
Rhode Island,RI,st-vc,3.2,3.3,3.5,4
South Carolina,SC,Civic Engagement,6.5,6.5,8.8,7.1
South Carolina,SC,Community Life,8.4,9.3,4.4,1.5
South Carolina,SC,Family Health,6.7,2.6,4.3,5.1
South Carolina,SC,Future Generations,7.7,7.4,5.4,6.2
South Carolina,SC,Social Cohesion,9.7,9.8,9,8.5
South Carolina,SC,Social Mobility,1.1,3.8,6.6,9.4
South Carolina,SC,Social Trust,3.6,7.7,8.9,11.2
South Carolina,SC,Total,43.7,47.2,47.3,48.9
South Carolina,SC,ce-ao,2,2.1,2.1,2
South Carolina,SC,ce-vt,3.4,2.2,2.8,2.3
South Carolina,SC,cl-cdd,1.1,0.9,-1.6,-1.9
South Carolina,SC,cl-don,1.3,0.9,0.9,0.3
South Carolina,SC,cl-mem,0.6,1.3,1.6,0.7
South Carolina,SC,cl-np,1.3,1,0.6,0.5
South Carolina,SC,cl-npo,0.6,0.6,0.5,0.6
South Carolina,SC,cl-porg,0.7,0.7,0.7,0.8
South Carolina,SC,cl-rel,3.1,2.3,0.9,0.9
South Carolina,SC,cl-ta,1.1,0.3,0,-1.2
South Carolina,SC,cl-tfn,1.2,1.5,-0.2,-1.1
South Carolina,SC,cl-vol,-0.2,1.6,-0.1,0.6
South Carolina,SC,cv-pm,1.1,2.2,3.9,2.9
South Carolina,SC,fg-act,-0.7,0.2,0.1,-0.6
South Carolina,SC,fg-br,1.2,0.9,0.2,-0.1
South Carolina,SC,fg-play,0.9,1.4,1.1,1.5
South Carolina,SC,fg-read,1.9,0,0.3,0.5
South Carolina,SC,fg-sch,2.3,1.5,1.4,0.9
South Carolina,SC,fg-yorg,0.6,1.2,0.9,1.7
South Carolina,SC,fh-eat,2.3,-0.1,2.5,1.7
South Carolina,SC,fh-ed,-0.5,1,-0.8,0.7
South Carolina,SC,fh-ma,1.1,0.7,1,1.1
South Carolina,SC,fh-read,2.6,0.1,-0.3,1
South Carolina,SC,fh-spf,0.7,0.6,0.9,1.1
South Carolina,SC,fh-time,0.7,0.3,1.5,0.2
South Carolina,SC,fh-tv,1.2,1.2,0,0
South Carolina,SC,fh-uw,-0.2,0,0.1,0.2
South Carolina,SC,sc-born,2.1,1.8,1.4,0.9
South Carolina,SC,sc-eng-a,2.9,3.1,3.1,3
South Carolina,SC,sc-eng-c,3.1,3.1,2.8,2.6
South Carolina,SC,sc-mid,1.5,1.8,1.6,2
South Carolina,SC,sm-em,1.2,1.2,1.2,1.2
South Carolina,SC,sm-grad,-0.2,0.6,1.4,2.3
South Carolina,SC,sm-hr,2.6,2.3,3.1,4.2
South Carolina,SC,sm-neet,-2.4,-0.2,1,1.7
South Carolina,SC,st-fc,-1.8,0.8,2.2,3.7
South Carolina,SC,st-fc trust,2.9,3.3,3.1,3.2
South Carolina,SC,st-fcc,2.7,2.9,2.8,3.1
South Carolina,SC,st-vc,-0.2,0.8,0.6,1
South Dakota,SD,Civic Engagement,10.9,6.9,10.2,9.1
South Dakota,SD,Community Life,12.1,10.5,11.2,3.4
South Dakota,SD,Family Health,10.5,9.2,9.2,6.1
South Dakota,SD,Future Generations,10.8,12.8,6.1,6.2
South Dakota,SD,Social Cohesion,12,12.2,12,11.8
South Dakota,SD,Social Mobility,13.3,11.6,14,15.9
South Dakota,SD,Social Trust,1.9,1.1,-9,4.9
South Dakota,SD,Total,71.5,64.2,53.6,57.4
South Dakota,SD,ce-ao,1.9,1.9,1.9,1.9
South Dakota,SD,ce-vt,1.7,0.9,0.6,3.1
South Dakota,SD,cl-cdd,-0.5,-0.7,-2.2,-2.3
South Dakota,SD,cl-don,1.7,1,1.6,1.4
South Dakota,SD,cl-mem,1.9,1.4,2.5,1.5
South Dakota,SD,cl-np,1.3,1.6,1.3,1.2
South Dakota,SD,cl-npo,0.6,0.7,0.6,0.6
South Dakota,SD,cl-porg,0.7,0.7,0.7,0.7
South Dakota,SD,cl-rel,1.7,0.9,1.4,1.4
South Dakota,SD,cl-ta,2,3.1,2.4,-1.3
South Dakota,SD,cl-tfn,1.4,0.2,0,-3.5
South Dakota,SD,cl-vol,2.1,2.6,1.9,2.6
South Dakota,SD,cv-pm,7.3,4.1,7.7,4.1
South Dakota,SD,fg-act,4.1,-1.2,-2.5,3.4
South Dakota,SD,fg-br,3,3,1.8,1.1
South Dakota,SD,fg-play,2.7,3,1.5,1.7
South Dakota,SD,fg-read,2.9,6.4,-0.2,1
South Dakota,SD,fg-sch,0.7,0.6,0,0.5
South Dakota,SD,fg-yorg,0.9,2,0.7,0.8
South Dakota,SD,fh-eat,2.2,0.1,2.2,0.8
South Dakota,SD,fh-ed,2.2,1.9,1.3,1.7
South Dakota,SD,fh-ma,1.8,1.5,1.8,1.1
South Dakota,SD,fh-read,2.6,0.4,0.3,0.3
South Dakota,SD,fh-spf,0,0,0,-0.4
South Dakota,SD,fh-time,0.6,3.9,3.3,1.7
South Dakota,SD,fh-tv,1.2,1.2,0,0
South Dakota,SD,fh-uw,1.2,1.3,1.8,1.9
South Dakota,SD,sc-born,2.9,3,2.8,2.6
South Dakota,SD,sc-eng-a,3.4,3.3,3.4,3.4
South Dakota,SD,sc-eng-c,2.9,3,3.3,3.4
South Dakota,SD,sc-mid,2.7,2.9,2.5,2.5
South Dakota,SD,sm-em,6.1,6.1,6.1,6.1
South Dakota,SD,sm-grad,0.4,0.8,1.4,2.5
South Dakota,SD,sm-hr,3.1,3.1,3.2,3.9
South Dakota,SD,sm-neet,3.6,1.5,3.2,3.4
South Dakota,SD,st-fc,-0.3,-1.3,-3.8,0.4
South Dakota,SD,st-fc trust,1.2,-0.9,-3.3,1.6
South Dakota,SD,st-fcc,-2.1,1.3,-3.6,0.6
South Dakota,SD,st-vc,3.1,1.9,1.7,2.2
Tennessee,TN,Civic Engagement,2.6,0.5,8.4,5.1
Tennessee,TN,Community Life,9.1,11,4.3,3.3
Tennessee,TN,Family Health,7.2,7.4,5.2,6.2
Tennessee,TN,Future Generations,4.8,4.9,2.4,2.1
Tennessee,TN,Social Cohesion,10,9.8,9.6,8
Tennessee,TN,Social Mobility,1,4.5,6.5,8
Tennessee,TN,Social Trust,3.5,4.8,7,10.2
Tennessee,TN,Total,38.1,42.9,43.3,42.9
Tennessee,TN,ce-ao,1.9,2.2,2,2
Tennessee,TN,ce-vt,-0.7,-1.5,4.2,0.2
Tennessee,TN,cl-cdd,0.1,-0.2,-2,-2.1
Tennessee,TN,cl-don,0.9,1.7,0.2,1.5
Tennessee,TN,cl-mem,0.4,0.3,0.4,1.5
Tennessee,TN,cl-np,2.1,1.7,1.3,1.1
Tennessee,TN,cl-npo,0.6,0.6,0.6,0.5
Tennessee,TN,cl-porg,0.8,0.8,0.8,0.7
Tennessee,TN,cl-rel,2.9,2.7,0.9,0.9
Tennessee,TN,cl-ta,1.3,1.3,0.7,-0.6
Tennessee,TN,cl-tfn,1.7,1.8,0.9,-2.3
Tennessee,TN,cl-vol,0.6,1.7,-0.1,1.1
Tennessee,TN,cv-pm,1.4,-0.2,2.2,2.9
Tennessee,TN,fg-act,1.5,4.1,1.6,1
Tennessee,TN,fg-br,1.4,1.3,0.8,0.7
Tennessee,TN,fg-play,0.4,0.8,0.4,0.2
Tennessee,TN,fg-read,-0.2,0.3,1.5,1
Tennessee,TN,fg-sch,0.5,-0.1,-0.4,-0.3
Tennessee,TN,fg-yorg,1,1.3,0.9,0.8
Tennessee,TN,fh-eat,2.4,1.7,3.6,0.7
Tennessee,TN,fh-ed,-0.6,0.9,-1,1.1
Tennessee,TN,fh-ma,1.1,1,1.2,0.9
Tennessee,TN,fh-read,3,1.3,-0.4,1.8
Tennessee,TN,fh-spf,0.5,0.7,1,1.2
Tennessee,TN,fh-time,0.5,1.3,1,0.9
Tennessee,TN,fh-tv,1.2,1.2,0,0
Tennessee,TN,fh-uw,0.3,0.4,0.6,0.6
Tennessee,TN,sc-born,2.4,2.2,2.1,1.7
Tennessee,TN,sc-eng-a,3,3.1,3,2.8
Tennessee,TN,sc-eng-c,3.1,3,2.6,1.7
Tennessee,TN,sc-mid,1.4,1.5,1.9,1.8
Tennessee,TN,sm-em,1.2,1.2,1.2,1.2
Tennessee,TN,sm-grad,-0.4,0.2,1.1,2
Tennessee,TN,sm-hr,2.3,1.7,2.3,2.6
Tennessee,TN,sm-neet,-2.2,1.3,1.8,2.1
Tennessee,TN,st-fc,0.7,2.5,2.5,4.2
Tennessee,TN,st-fc trust,1.3,1.6,2.3,3.4
Tennessee,TN,st-fcc,1.8,1.1,2.3,3.1
Tennessee,TN,st-vc,-0.3,-0.4,-0.2,-0.5
Texas,TX,Civic Engagement,1.5,2.2,6.5,2.7
Texas,TX,Community Life,6.5,7,1,-1.1
Texas,TX,Family Health,8.7,6.9,5.6,6
Texas,TX,Future Generations,9.2,9.1,6.5,5.6
Texas,TX,Social Cohesion,-3.1,-2.6,-1.4,-0.9
Texas,TX,Social Mobility,2.8,3.8,6.2,7.8
Texas,TX,Social Trust,3.5,5.5,8.8,9.7
Texas,TX,Total,29.1,32,33.3,30
Texas,TX,ce-ao,1.9,2,1.9,1.9
Texas,TX,ce-vt,-1.6,-0.8,3.1,-0.3
Texas,TX,cl-cdd,0.2,0.1,-1.7,-1.9
Texas,TX,cl-don,-0.3,0.5,-0.1,-0.4
Texas,TX,cl-mem,0,0.3,0.1,0.1
Texas,TX,cl-np,0.8,1,0.8,0.6
Texas,TX,cl-npo,0.6,0.7,0.6,0.5
Texas,TX,cl-porg,0.8,0.7,0.7,0.7
Texas,TX,cl-rel,2.3,1.7,0,0
Texas,TX,cl-ta,2.1,1.1,0.8,-0.4
Texas,TX,cl-tfn,0.8,0.7,-0.5,-1.9
Texas,TX,cl-vol,0.2,1.2,-0.6,0.3
Texas,TX,cv-pm,1.2,1.1,1.5,1.1
Texas,TX,fg-act,1.1,1,0.3,0.9
Texas,TX,fg-br,3.3,3.2,1.8,1.6
Texas,TX,fg-play,0.6,0.3,0.4,0.1
Texas,TX,fg-read,1.5,0.6,0.6,1.7
Texas,TX,fg-sch,1.8,1.3,1.2,1.2
Texas,TX,fg-yorg,0.5,1.3,0.9,0.9
Texas,TX,fh-eat,3,2.1,4.7,2.5
Texas,TX,fh-ed,0,0.2,-3.2,-0.3
Texas,TX,fh-ma,1.5,1.5,1.6,1.4
Texas,TX,fh-read,1.1,-0.1,-0.6,-0.8
Texas,TX,fh-spf,1.7,1.9,2.4,2.6
Texas,TX,fh-time,0.9,0.7,0.8,0.8
Texas,TX,fh-tv,1.2,1.2,0,0
Texas,TX,fh-uw,0.6,0.8,0.8,0.7
Texas,TX,sc-born,2.3,2.1,2.1,1.8
Texas,TX,sc-eng-a,-2.1,-2,-1.6,-1.4
Texas,TX,sc-eng-c,-4.6,-3.9,-3.2,-2.8
Texas,TX,sc-mid,1.3,1.2,1.3,1.5
Texas,TX,sm-em,1.6,1.6,1.6,1.6
Texas,TX,sm-grad,0.4,1,1.7,2.7
Texas,TX,sm-hr,1.3,0.8,1.2,1.9
Texas,TX,sm-neet,-0.5,0.4,1.7,1.7
Texas,TX,st-fc,-1.1,1.3,2.6,2.7
Texas,TX,st-fc trust,1.3,1.6,2.1,2.6
Texas,TX,st-fcc,1.6,1,2.6,2.7
Texas,TX,st-vc,1.7,1.6,1.5,1.7
United States,US,Civic Engagement,7.5,6.3,10.2,8.1
United States,US,Community Life,7.6,8,2.8,0.2
United States,US,Family Health,9,6.8,6.4,6.9
United States,US,Future Generations,7.9,6.6,4.8,4.1
United States,US,Social Cohesion,4.2,4.6,4.9,4.4
United States,US,Social Mobility,4,5.7,8.1,9.7
United States,US,Social Trust,4.9,7.1,8.8,10.4
United States,US,Total,45.2,45.1,46,43.9
United States,US,ce-ao,2.4,2.4,2.2,2.4
United States,US,ce-vt,2.1,1.9,4.4,3.1
United States,US,cl-cdd,1.1,0.8,-1.6,-1.8
United States,US,cl-don,0.7,1,0.3,0.4
United States,US,cl-mem,0.6,0.7,0.6,0.7
United States,US,cl-np,0.8,0.9,0.6,0.6
United States,US,cl-npo,0.9,0.9,0.8,0.7
United States,US,cl-porg,0.9,0.9,0.9,0.8
United States,US,cl-rel,1.3,0.9,-0.4,-0.4
United States,US,cl-ta,1.4,0.9,0.4,-0.9
United States,US,cl-tfn,1.3,1.3,0.2,-1.7
United States,US,cl-vol,0.6,1.5,-0.1,0.6
United States,US,cv-pm,3,2,3.6,2.7
United States,US,fg-act,1.4,1.3,0.9,0.9
United States,US,fg-br,1.6,1.3,0.5,-0.1
United States,US,fg-play,1.3,0.9,1,0.8
United States,US,fg-read,1.3,1.4,1.5,1.4
United States,US,fg-sch,1.4,0.9,0.9,0.9
United States,US,fg-yorg,1.1,1.2,0.8,1
United States,US,fh-eat,2.2,1,3.3,1.8
United States,US,fh-ed,0.5,0.8,-1.2,0.7
United States,US,fh-ma,1.1,1,1.1,0.9
United States,US,fh-read,2.3,0.6,0.7,0.9
United States,US,fh-spf,1.3,1.4,1.8,2
United States,US,fh-time,0.8,1,0.7,0.8
United States,US,fh-tv,1.2,1.2,0,0
United States,US,fh-uw,0.8,0.9,1,1
United States,US,sc-born,2,2,1.9,1.7
United States,US,sc-eng-a,0.4,0.5,0.6,0.6
United States,US,sc-eng-c,0,0.4,0.5,0.3
United States,US,sc-mid,1.8,1.8,1.9,1.8
United States,US,sm-em,1.6,1.6,1.6,1.6
United States,US,sm-grad,1.1,1.7,2.4,3.3
United States,US,sm-hr,1.6,1.1,1.6,2.3
United States,US,sm-neet,-0.2,1.4,2.5,2.5
United States,US,st-fc,0.8,1.8,2.6,3.2
United States,US,st-fc trust,1.5,1.7,2.5,2.9
United States,US,st-fcc,0.7,1.6,1.8,2.3
United States,US,st-vc,1.9,1.9,1.9,2
Utah,UT,Civic Engagement,7.3,7.9,13.2,9.3
Utah,UT,Community Life,20.6,18.8,12.2,12.5
Utah,UT,Family Health,19.6,18.1,17.1,13.5
Utah,UT,Future Generations,17.9,13,10.2,7.2
Utah,UT,Social Cohesion,9.6,10.3,11,9.9
Utah,UT,Social Mobility,9,10.8,13.8,14.2
Utah,UT,Social Trust,12.3,14,14.9,15.7
Utah,UT,Total,96.4,92.9,92.5,82.4
Utah,UT,ce-ao,1.9,1.9,1.9,1.9
Utah,UT,ce-vt,-0.1,2.5,2.9,3.2
Utah,UT,cl-cdd,2.4,2,-0.8,-1
Utah,UT,cl-don,3.4,3.4,1.1,2.9
Utah,UT,cl-mem,4.2,4.1,3.9,4.6
Utah,UT,cl-np,-0.1,0,-0.1,-0.2
Utah,UT,cl-npo,0.6,0.6,0.6,0.5
Utah,UT,cl-porg,0.7,0.7,0.7,0.9
Utah,UT,cl-rel,3.5,3,1.5,1.5
Utah,UT,cl-ta,2.9,2.1,2.1,0.2
Utah,UT,cl-tfn,1.3,-0.2,-0.8,-2.2
Utah,UT,cl-vol,4.1,5.1,3,4.1
Utah,UT,cv-pm,5.5,3.5,8.4,4.2
Utah,UT,fg-act,4.1,2.3,2.6,0.5
Utah,UT,fg-br,9.2,7.7,4.8,3
Utah,UT,fg-play,4.9,3.3,3.9,3.6
Utah,UT,fg-read,2,1.9,3.2,3.9
Utah,UT,fg-sch,2.5,1.1,1.3,0.5
Utah,UT,fg-yorg,1.3,0.9,0.3,0.1
Utah,UT,fh-eat,2.8,1.2,3.9,0.5
Utah,UT,fh-ed,2.1,2.4,0.5,0.6
Utah,UT,fh-ma,3.9,4,3.9,3.4
Utah,UT,fh-read,3.9,1.4,0.7,0.5
Utah,UT,fh-spf,3.1,3.4,3.7,4.1
Utah,UT,fh-time,-0.4,1.6,0.4,0.6
Utah,UT,fh-tv,1,1,0,0
Utah,UT,fh-uw,4.1,4.2,4,3.8
Utah,UT,sc-born,2.5,2.6,2.5,2.3
Utah,UT,sc-eng-a,1.7,1.9,2.1,2
Utah,UT,sc-eng-c,2.1,2.6,2.8,2.4
Utah,UT,sc-mid,3.3,3.2,3.7,3.3
Utah,UT,sm-em,2.6,2.6,2.6,2.6
Utah,UT,sm-grad,1.4,2,2.9,3.9
Utah,UT,sm-hr,3.4,3.3,4.2,4
Utah,UT,sm-neet,1.6,2.9,4.1,3.7
Utah,UT,st-fc,2,2.7,3.3,4.4
Utah,UT,st-fc trust,3.6,4.9,4.8,4.7
Utah,UT,st-fcc,3.1,3.1,3.4,3.3
Utah,UT,st-vc,3.7,3.3,3.3,3.4
Vermont,VT,Civic Engagement,15.4,13.7,19.5,21.1
Vermont,VT,Community Life,10.2,9.9,3,3.6
Vermont,VT,Family Health,14.6,12.2,11.6,12
Vermont,VT,Future Generations,3.2,2.9,3.1,5.5
Vermont,VT,Social Cohesion,11.1,10.9,9.9,10.2
Vermont,VT,Social Mobility,11.3,12.4,12.6,15.4
Vermont,VT,Social Trust,4.9,7.6,11.9,12.6
Vermont,VT,Total,70.8,69.6,71.6,80.5
Vermont,VT,ce-ao,1.9,2,2,2
Vermont,VT,ce-vt,2.8,2.4,5.1,6.3
Vermont,VT,cl-cdd,0.6,0.3,-2,-2.2
Vermont,VT,cl-don,0.5,1.2,0.6,1.8
Vermont,VT,cl-mem,3,1.6,3.2,2.6
Vermont,VT,cl-np,0,-0.1,-0.2,0.1
Vermont,VT,cl-npo,0.8,0.8,0.7,0.7
Vermont,VT,cl-porg,0.8,0.8,0.7,0.7
Vermont,VT,cl-rel,-0.6,-0.9,-1.9,-1.9
Vermont,VT,cl-ta,0.9,1.1,0.4,-1.7
Vermont,VT,cl-tfn,3,2.8,-1.9,-1.6
Vermont,VT,cl-vol,2,2.5,1.2,3
Vermont,VT,cv-pm,10.7,9.3,12.4,12.9
Vermont,VT,fg-act,5.7,3.9,3.1,-0.5
Vermont,VT,fg-br,-0.9,-1.1,-1.8,-2.5
Vermont,VT,fg-play,0.2,0.3,0.2,0.4
Vermont,VT,fg-read,0.5,1.6,1.2,-1.2
Vermont,VT,fg-sch,2.7,2.5,3.5,3.6
Vermont,VT,fg-yorg,0.2,0.3,0.2,2.2
Vermont,VT,fh-eat,3.1,1.7,5,2.3
Vermont,VT,fh-ed,3.2,2.8,0.6,2.3
Vermont,VT,fh-ma,1.6,1.1,0.6,0.9
Vermont,VT,fh-read,5.2,3.6,2.7,5
Vermont,VT,fh-spf,0.6,0.3,0.1,0.2
Vermont,VT,fh-time,0.1,1.8,2.9,1.5
Vermont,VT,fh-tv,1.2,1.2,0,0
Vermont,VT,fh-uw,0.9,0.9,1.7,1.8
Vermont,VT,sc-born,0.8,0.6,0.5,0.1
Vermont,VT,sc-eng-a,3.6,3.7,3.7,3.8
Vermont,VT,sc-eng-c,3.8,3.9,3.8,4.1
Vermont,VT,sc-mid,2.9,2.8,2,2.3
Vermont,VT,sm-em,0.4,0.4,0.4,0.4
Vermont,VT,sm-grad,3.1,3.5,4,5.5
Vermont,VT,sm-hr,4,3.7,4.3,5.3
Vermont,VT,sm-neet,3.9,4.7,3.9,4.2
Vermont,VT,st-fc,0.9,1.2,3,3.4
Vermont,VT,st-fc trust,-1.6,-0.7,2.1,2.2
Vermont,VT,st-fcc,1.4,2.6,3.2,3.5
Vermont,VT,st-vc,4.2,4.5,3.6,3.6
Virginia,VA,Civic Engagement,9,11.9,11.4,11
Virginia,VA,Community Life,10.7,8.4,5.4,3
Virginia,VA,Family Health,11.4,7.7,9.2,9
Virginia,VA,Future Generations,5.5,5.1,3.6,1.4
Virginia,VA,Social Cohesion,5.8,5.8,5.5,4.8
Virginia,VA,Social Mobility,7.3,8.5,11.4,12.4
Virginia,VA,Social Trust,4.2,5.6,9.5,11.6
Virginia,VA,Total,53.8,53.1,56,53.3
Virginia,VA,ce-ao,2.4,2.4,2.5,2.6
Virginia,VA,ce-vt,4.4,5,6.6,6.4
Virginia,VA,cl-cdd,2.3,2,-0.7,-1.1
Virginia,VA,cl-don,1.9,1,1.4,1.5
Virginia,VA,cl-mem,0.6,0.2,0.6,1
Virginia,VA,cl-np,2,1.3,1,0.9
Virginia,VA,cl-npo,0.8,0.8,0.8,0.6
Virginia,VA,cl-porg,1,1,0.9,0.8
Virginia,VA,cl-rel,1.5,1.9,0.1,0.1
Virginia,VA,cl-ta,1.3,0.8,0.3,-1
Virginia,VA,cl-tfn,1.9,0.5,0.8,-1.4
Virginia,VA,cl-vol,1.5,2.2,0.5,1.4
Virginia,VA,cv-pm,2.2,4.5,2.3,2.1
Virginia,VA,fg-act,2.1,1.6,0.1,0.4
Virginia,VA,fg-br,1.6,1.3,0.5,-0.1
Virginia,VA,fg-play,0.8,0.8,0.7,0.6
Virginia,VA,fg-read,1.1,3.7,1.3,0.5
Virginia,VA,fg-sch,0.7,0.7,0.5,0.2
Virginia,VA,fg-yorg,0.7,0.6,0.7,0.3
Virginia,VA,fh-eat,1.7,0.5,4.3,1.8
Virginia,VA,fh-ed,0.9,1.1,-1.8,0.8
Virginia,VA,fh-ma,1.7,1.4,1.7,1.5
Virginia,VA,fh-read,3,1.3,2.7,1.8
Virginia,VA,fh-spf,1.4,1.4,1.6,1.9
Virginia,VA,fh-time,0.9,0.2,0.3,0.9
Virginia,VA,fh-tv,1.2,1.2,0,0
Virginia,VA,fh-uw,1.7,1.7,2,1.9
Virginia,VA,sc-born,0.7,0.6,0.6,0.4
Virginia,VA,sc-eng-a,1.8,1.7,1.7,1.6
Virginia,VA,sc-eng-c,1.9,2.1,1.8,1.4
Virginia,VA,sc-mid,1.4,1.4,1.4,1.4
Virginia,VA,sm-em,0.6,0.6,0.6,0.6
Virginia,VA,sm-grad,3,3.5,4.3,5.1
Virginia,VA,sm-hr,2.3,1.6,2.2,3
Virginia,VA,sm-neet,1.5,2.8,4.3,3.7
Virginia,VA,st-fc,0,0.6,2.1,2.7
Virginia,VA,st-fc trust,1.2,1,2,3.4
Virginia,VA,st-fcc,-0.7,0.3,1.7,2.2
Virginia,VA,st-vc,3.7,3.7,3.6,3.3
Washington,WA,Civic Engagement,9.3,11,13.5,10.3
Washington,WA,Community Life,11.7,10.7,4.4,1.3
Washington,WA,Family Health,15.4,11.2,9.8,12.9
Washington,WA,Future Generations,7.8,5.8,5.7,3.4
Washington,WA,Social Cohesion,2.2,3.2,3.2,2.6
Washington,WA,Social Mobility,2.5,5,7.8,8.6
Washington,WA,Social Trust,10.4,12.3,13.4,13.9
Washington,WA,Total,59.3,59.3,57.9,53
Washington,WA,ce-ao,2,2,1.9,1.9
Washington,WA,ce-vt,3.8,4.1,6.6,5.9
Washington,WA,cl-cdd,1.4,1,-1.3,-1.5
Washington,WA,cl-don,2.1,1.5,1.5,1.8
Washington,WA,cl-mem,1.7,1.4,0.5,0.6
Washington,WA,cl-np,0.3,0.3,0.2,0.2
Washington,WA,cl-npo,1.1,1.2,1,0.5
Washington,WA,cl-porg,0.7,0.7,0.7,0.7
Washington,WA,cl-rel,0.6,0.2,-1,-1
Washington,WA,cl-ta,1.9,0.8,0.6,-1.2
Washington,WA,cl-tfn,1.6,2.4,0.8,-1.5
Washington,WA,cl-vol,2,2.5,0.3,1.4
Washington,WA,cv-pm,3.5,4.9,5.1,2.4
Washington,WA,fg-act,3.9,1.2,2.1,1.5
Washington,WA,fg-br,1.6,1.3,0.3,-0.4
Washington,WA,fg-play,1.7,1.1,1.4,1.2
Washington,WA,fg-read,3.6,2.3,2.6,3
Washington,WA,fg-sch,0.8,0.4,1.5,0.4
Washington,WA,fg-yorg,1,1.1,0.6,1
Washington,WA,fh-eat,3,2.7,3.9,4.2
Washington,WA,fh-ed,2.6,1.3,-0.6,0.7
Washington,WA,fh-ma,1.4,1.4,1.5,1.4
Washington,WA,fh-read,3.9,1.5,1.4,2.9
Washington,WA,fh-spf,1.1,1.4,2.1,2
Washington,WA,fh-time,1.3,0.7,0.5,1.3
Washington,WA,fh-tv,1.2,1.2,0,0
Washington,WA,fh-uw,2,2.2,2.6,2.5
Washington,WA,sc-born,0.2,0.2,0.1,0
Washington,WA,sc-eng-a,0.9,1,1,0.9
Washington,WA,sc-eng-c,-0.9,0.1,0.3,-0.1
Washington,WA,sc-mid,1.9,2,1.9,1.8
Washington,WA,sm-em,-0.2,-0.2,-0.2,-0.2
Washington,WA,sm-grad,2,2.7,3.5,4.5
Washington,WA,sm-hr,1.1,1,1.5,1.9
Washington,WA,sm-neet,-0.4,1.5,3,2.3
Washington,WA,st-fc,2.5,3.2,4,4.7
Washington,WA,st-fc trust,2.3,3.2,3.9,4
Washington,WA,st-fcc,3,3,2.8,3
Washington,WA,st-vc,2.8,2.8,2.7,2.1
West Virginia,WV,Civic Engagement,-3.4,-0.2,2.8,2.6
West Virginia,WV,Community Life,2,8.4,2.1,-5.4
West Virginia,WV,Family Health,8.7,8.1,6.5,3.7
West Virginia,WV,Future Generations,6.5,5.1,3.2,4.2
West Virginia,WV,Social Cohesion,13.1,13.6,13.2,13
West Virginia,WV,Social Mobility,-0.1,1.8,4.3,6
West Virginia,WV,Social Trust,3.8,3.9,4.3,6.6
West Virginia,WV,Total,30.5,40.7,36.3,30.8
West Virginia,WV,ce-ao,1.9,1.9,1.9,1.9
West Virginia,WV,ce-vt,-4.3,-3,-0.5,-0.8
West Virginia,WV,cl-cdd,-0.7,-0.9,-2.4,-2.4
West Virginia,WV,cl-don,-0.7,0.4,0,-1.7
West Virginia,WV,cl-mem,0.5,1.5,0.7,0
West Virginia,WV,cl-np,0.1,0.2,0.1,0
West Virginia,WV,cl-npo,0.6,0.6,0.6,0.5
West Virginia,WV,cl-porg,0.7,0.7,0.7,0.7
West Virginia,WV,cl-rel,1.8,2.1,-0.5,-0.5
West Virginia,WV,cl-ta,0.7,1.3,0.2,-1.7
West Virginia,WV,cl-tfn,-1.5,0.7,0.4,-2.3
West Virginia,WV,cl-vol,-0.1,1.1,0,-0.3
West Virginia,WV,cv-pm,-1,0.8,1.5,1.5
West Virginia,WV,fg-act,3.6,-0.6,0.6,-1.9
West Virginia,WV,fg-br,0.3,-0.1,-0.6,-1.2
West Virginia,WV,fg-play,1.1,1,1.8,1.8
West Virginia,WV,fg-read,0.1,-0.7,-0.9,-0.4
West Virginia,WV,fg-sch,2.7,1.9,0.9,2.1
West Virginia,WV,fg-yorg,0.2,0.5,0,0.2
West Virginia,WV,fh-eat,3.2,0.9,2.4,1.8
West Virginia,WV,fh-ed,-0.5,1.4,-0.7,0.2
West Virginia,WV,fh-ma,1.1,1,1.4,0.5
West Virginia,WV,fh-read,3.2,0.2,-0.6,-0.4
West Virginia,WV,fh-spf,0.3,0.3,0.6,0.4
West Virginia,WV,fh-time,1.2,4.2,4.3,1.8
West Virginia,WV,fh-tv,1.2,1.2,0,0
West Virginia,WV,fh-uw,0.1,0.1,0.1,0.2
West Virginia,WV,sc-born,3.9,3.7,3.5,3.3
West Virginia,WV,sc-eng-a,4,4,4,4
West Virginia,WV,sc-eng-c,4.1,4.2,4.3,4.3
West Virginia,WV,sc-mid,1.1,1.7,1.4,1.4
